TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription
39,97103,Saturday,87121700711.0,1,PERSONAL CARE
40,182668,Saturday,7874235186.0,1,DAIRY
7,75285,Tuesday,7874235296.0,1,GROCERY DRY GOODS
40,119417,Wednesday,5210000696.0,1,GROCERY DRY GOODS
37,76781,Wednesday,20154200000.0,1,SERVICE DELI
44,80608,Wednesday,4178900125.0,1,GROCERY DRY GOODS
27,96168,Saturday,2700048917.0,1,DSD GROCERY
41,149788,Sunday,82948613984.0,1,COOK AND DINE
25,81461,Thursday,7800008340.0,1,DSD GROCERY
42,92891,Friday,3501196072.0,1,TOYS
8,148906,Sunday,4139000002.0,1,GROCERY DRY GOODS
39,39041,Thursday,68113186480.0,1,PHARMACY OTC
9,115303,Tuesday,910055450.0,1,AUTOMOTIVE
999,54433,Saturday,2733100048.0,2,COMM BREAD
40,133976,Friday,74759931305.0,1,"CANDY, TOBACCO, COOKIES"
5,3690,Friday,3700087168.0,1,HOUSEHOLD PAPER GOODS
39,155717,Monday,2620023885.0,1,IMPULSE MERCHANDISE
35,141037,Saturday,1660000005.0,1,DSD GROCERY
39,65324,Monday,3700087168.0,1,HOUSEHOLD PAPER GOODS
40,124990,Thursday,61126999100.0,1,DSD GROCERY
40,144139,Sunday,2400001441.0,1,GROCERY DRY GOODS
40,62309,Sunday,3800084502.0,1,DSD GROCERY
40,9616,Saturday,72225231323.0,1,PHARMACY OTC
39,155672,Monday,7874214221.0,1,GROCERY DRY GOODS
37,60992,Sunday,5200012196.0,1,DSD GROCERY
40,14006,Sunday,79487801200.0,1,PRODUCE
40,98352,Saturday,4011.0,1,PRODUCE
43,30956,Tuesday,7874235186.0,1,DAIRY
37,84311,Thursday,7114600245.0,1,PRODUCE
5,167805,Thursday,7874211473.0,1,HOUSEHOLD PAPER GOODS
37,151921,Monday,63748009968.0,1,PHARMACY OTC
39,21618,Monday,72277620001.0,1,GROCERY DRY GOODS
29,11148,Saturday,3867501153.0,1,TOYS
36,114279,Tuesday,4145710912.0,1,PERSONAL CARE
24,138970,Saturday,88609600007.0,1,HOME MANAGEMENT
44,16103,Sunday,8680029875.0,1,BEAUTY
7,26764,Tuesday,3700022205.0,1,HOUSEHOLD CHEMICALS/SUPP
40,15163,Sunday,3338351003.0,1,PRODUCE
40,118682,Tuesday,2833245266.0,3,COOK AND DINE
39,139626,Saturday,3500055100.0,1,PERSONAL CARE
5,83869,Thursday,7874203952.0,1,HOUSEHOLD PAPER GOODS
5,1057,Friday,75702628010.0,1,OPTICAL - FRAMES
24,132278,Friday,4243752355.0,1,HOME DECOR
37,51357,Saturday,20265400000.0,1,MEAT - FRESH & FROZEN
40,95947,Saturday,68113138744.0,1,PRODUCE
7,158001,Tuesday,7027223203.0,1,DAIRY
25,50822,Saturday,7790065035.0,1,FROZEN FOODS
35,130953,Friday,,1,
40,168310,Thursday,4300006087.0,2,GROCERY DRY GOODS
32,190979,Sunday,88851060297.0,1,INFANT APPAREL
39,72248,Tuesday,7874211433.0,1,DSD GROCERY
5,75756,Wednesday,68113118728.0,1,PHARMACY OTC
39,95076,Saturday,7566912111.0,2,GROCERY DRY GOODS
39,133816,Friday,31011903580.0,1,PHARMACY OTC
39,24774,Monday,4600027342.0,1,GROCERY DRY GOODS
40,162914,Wednesday,4178900143.0,1,GROCERY DRY GOODS
39,7967,Saturday,4650075173.0,1,HOUSEHOLD CHEMICALS/SUPP
9,125759,Thursday,60249863141.0,1,PLAYERS AND ELECTRONICS
39,172765,Friday,66144000021.0,1,GROCERY DRY GOODS
999,177245,Friday,3700091781.0,-1,HOUSEHOLD CHEMICALS/SUPP
9,96747,Saturday,88842424236.0,1,MENS WEAR
38,107414,Monday,2500005276.0,1,DAIRY
40,125134,Thursday,1370008850.0,1,HOUSEHOLD PAPER GOODS
22,48901,Friday,68113107301.0,1,ELECTRONICS
33,183984,Saturday,1920075352.0,1,HOUSEHOLD CHEMICALS/SUPP
38,33195,Wednesday,4011.0,1,PRODUCE
7,114143,Tuesday,4900002979.0,1,DSD GROCERY
40,23111,Monday,78035378403.0,2,PRODUCE
40,182516,Saturday,66572105686.0,1,BATH AND SHOWER
39,16972,Sunday,7033060006.0,1,IMPULSE MERCHANDISE
40,14078,Sunday,72136600319.0,1,HOME DECOR
40,25274,Monday,7874212314.0,1,MEAT - FRESH & FROZEN
40,183019,Saturday,3660081501.0,1,IMPULSE MERCHANDISE
40,155428,Monday,1200540463.0,1,HOUSEHOLD CHEMICALS/SUPP
40,98498,Saturday,5210001775.0,1,GROCERY DRY GOODS
34,149261,Sunday,5000057935.0,1,PETS AND SUPPLIES
38,10127,Saturday,2460001001.0,3,GROCERY DRY GOODS
39,138378,Saturday,31011902227.0,1,PHARMACY OTC
7,123853,Wednesday,61696006190.0,1,WIRELESS
25,154992,Monday,1254661959.0,1,IMPULSE MERCHANDISE
35,75955,Wednesday,3400043095.0,1,IMPULSE MERCHANDISE
32,83993,Thursday,80521910470.0,1,IMPULSE MERCHANDISE
35,58551,Sunday,68670003896.0,4,DSD GROCERY
38,731,Friday,1600045932.0,1,GROCERY DRY GOODS
37,175312,Friday,7874206760.0,1,INFANT CONSUMABLE HARDLINES
39,23966,Monday,87897100004.0,1,PERSONAL CARE
36,86426,Thursday,7874214223.0,1,FROZEN FOODS
39,167859,Thursday,4087.0,1,PRODUCE
32,148014,Sunday,3600043504.0,1,INFANT CONSUMABLE HARDLINES
39,80551,Wednesday,1700012029.0,1,PERSONAL CARE
25,30809,Tuesday,4235.0,1,PRODUCE
37,154794,Monday,5410000330.0,1,GROCERY DRY GOODS
40,85765,Thursday,2310001405.0,2,PETS AND SUPPLIES
31,19411,Sunday,65281051619.0,1,WIRELESS
9,3735,Friday,694722580470.0,1,COOK AND DINE
40,148602,Sunday,7874204026.0,1,HOUSEHOLD PAPER GOODS
39,103556,Sunday,7874201846.0,1,HOUSEHOLD PAPER GOODS
24,50593,Saturday,7169147421.0,1,HOME MANAGEMENT
32,151935,Monday,60308421512.0,1,PERSONAL CARE
5,103750,Sunday,,1,PHARMACY RX
34,187608,Sunday,4679819270.0,1,PETS AND SUPPLIES
40,16517,Sunday,3000031836.0,1,GROCERY DRY GOODS
25,176824,Friday,880615608197.0,1,LADIESWEAR
7,124564,Wednesday,2733100217.0,1,DAIRY
44,103832,Sunday,4470036002.0,1,PRE PACKED DELI
38,88140,Friday,4011.0,1,PRODUCE
40,161633,Wednesday,1312000286.0,1,FROZEN FOODS
36,49780,Saturday,9600200972.0,1,PERSONAL CARE
43,131283,Friday,7301001537.0,1,PHARMACY OTC
40,118140,Tuesday,66553810406.0,1,BATH AND SHOWER
37,52687,Saturday,71752413100.0,1,PRODUCE
37,162911,Wednesday,4065.0,1,PRODUCE
39,2777,Friday,4312.0,1,PRODUCE
44,65276,Monday,3700034864.0,1,HOUSEHOLD PAPER GOODS
39,129774,Thursday,3384400007.0,1,GROCERY DRY GOODS
40,61478,Sunday,4051.0,1,PRODUCE
42,10184,Saturday,4077303953.0,-1,BATH AND SHOWER
5,63932,Monday,7005299945.0,1,HOUSEHOLD PAPER GOODS
40,95215,Saturday,1150921161.0,1,PERSONAL CARE
9,137823,Saturday,695803749000.0,1,OFFICE SUPPLIES
34,20339,Monday,3017207664.0,1,PETS AND SUPPLIES
44,42957,Thursday,4740065402.0,2,PERSONAL CARE
42,133393,Friday,3338365101.0,1,PRODUCE
40,69445,Monday,4011.0,1,PRODUCE
5,138884,Saturday,1030054325.0,1,DSD GROCERY
39,116139,Tuesday,7874231326.0,1,GROCERY DRY GOODS
40,112526,Monday,2927657021.0,6,OFFICE SUPPLIES
26,22131,Monday,3920897623.0,1,HARDWARE
39,140593,Saturday,66144000101.0,1,GROCERY DRY GOODS
40,117255,Tuesday,880614469559.0,1,LADIESWEAR
40,1422,Friday,1910017555.0,1,BEAUTY
999,141233,Saturday,1467141136.0,-1,BRAS & SHAPEWEAR
40,24300,Monday,3000001320.0,1,GROCERY DRY GOODS
36,108082,Monday,4110040788.0,1,PHARMACY OTC
4,64693,Monday,36382402314.0,1,PHARMACY OTC
24,85487,Thursday,7944100406.0,1,PETS AND SUPPLIES
36,4361,Friday,68113105248.0,1,PERSONAL CARE
33,165331,Wednesday,3700087459.0,1,HOUSEHOLD CHEMICALS/SUPP
39,9959,Saturday,4093.0,1,PRODUCE
40,185431,Sunday,4000042431.0,1,IMPULSE MERCHANDISE
40,100084,Sunday,7763304338.0,1,COMM BREAD
40,117096,Tuesday,2840019078.0,1,DSD GROCERY
39,11645,Saturday,68113107862.0,1,BAKERY
40,48758,Friday,76594016864.0,1,FABRICS AND CRAFTS
24,101958,Sunday,3700000878.0,1,PERSONAL CARE
37,191163,Sunday,2200000891.0,1,IMPULSE MERCHANDISE
9,51213,Saturday,88784753484.0,1,INFANT APPAREL
39,64691,Monday,4000042431.0,1,IMPULSE MERCHANDISE
44,103415,Sunday,2840024012.0,1,DSD GROCERY
39,50716,Saturday,60538862097.0,1,FINANCIAL SERVICES
40,167126,Thursday,1822200507.0,1,LAWN AND GARDEN
40,97768,Saturday,7225000862.0,1,COMM BREAD
24,108877,Monday,4400088210.0,1,DSD GROCERY
40,115062,Tuesday,4430005467.0,1,GROCERY DRY GOODS
36,121539,Wednesday,38151905686.0,1,PERSONAL CARE
36,116909,Tuesday,60308424528.0,2,PERSONAL CARE
40,67762,Monday,3700074084.0,1,PHARMACY OTC
35,55349,Saturday,4900002979.0,1,DSD GROCERY
39,136829,Friday,3500055100.0,1,PERSONAL CARE
40,56471,Sunday,1480064657.0,2,DSD GROCERY
25,146647,Sunday,7871577405.0,1,MENS WEAR
42,178113,Saturday,73353873569.0,1,TOYS
8,31034,Tuesday,65024002707.0,1,PERSONAL CARE
32,154404,Monday,4300002826.0,1,DSD GROCERY
22,96055,Saturday,1111173011.0,1,PERSONAL CARE
25,189480,Sunday,63887333584.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
44,40269,Thursday,2746722390.0,1,INFANT APPAREL
38,173262,Friday,81829001420.0,3,DAIRY
39,82411,Thursday,68113168759.0,1,PHARMACY OTC
8,28115,Tuesday,7214001243.0,1,BEAUTY
40,103836,Sunday,4178900212.0,2,GROCERY DRY GOODS
9,45966,Friday,72450425002.0,1,PAINT AND ACCESSORIES
40,169795,Thursday,8669426931.0,1,INFANT APPAREL
40,189514,Sunday,7047000325.0,2,DAIRY
39,19503,Sunday,8500001819.0,1,"LIQUOR,WINE,BEER"
24,56861,Sunday,7169140532.0,2,HOME MANAGEMENT
5,110180,Monday,1254631544.0,1,IMPULSE MERCHANDISE
8,87094,Friday,8669427254.0,1,LADIES SOCKS
36,138665,Saturday,7417015096.0,2,BEAUTY
40,48462,Friday,4400003214.0,1,IMPULSE MERCHANDISE
40,104065,Sunday,8660000020.0,2,GROCERY DRY GOODS
24,101639,Sunday,,1,
24,28025,Tuesday,4000042431.0,1,IMPULSE MERCHANDISE
30,114704,Tuesday,2592549430.0,1,ACCESSORIES
9,146864,Sunday,88828940186.0,1,PRODUCE
9,79096,Wednesday,4900000977.0,1,DSD GROCERY
40,103453,Sunday,1380065455.0,1,FROZEN FOODS
35,41180,Thursday,4900003661.0,2,DSD GROCERY
32,15261,Sunday,71521127151.0,1,INFANT APPAREL
40,169038,Thursday,81755301327.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
999,180227,Saturday,60538812238.0,-1,FINANCIAL SERVICES
41,30420,Tuesday,7283831467.0,1,OFFICE SUPPLIES
37,45189,Friday,78035378403.0,1,PRODUCE
39,14682,Sunday,68113178096.0,1,DSD GROCERY
36,60471,Sunday,6220080995.0,1,PERSONAL CARE
22,111608,Monday,4011.0,1,PRODUCE
40,15304,Sunday,4510006061.0,1,DSD GROCERY
40,140084,Saturday,4900002542.0,1,DSD GROCERY
20,74256,Tuesday,3399104517.0,1,AUTOMOTIVE
8,516,Friday,4155441567.0,1,BEAUTY
37,103776,Sunday,4611.0,1,PRODUCE
43,7290,Saturday,7482064558.0,1,BOOKS AND MAGAZINES
32,186593,Sunday,3700011715.0,1,PHARMACY OTC
39,81421,Thursday,2610000145.0,1,"CANDY, TOBACCO, COOKIES"
40,21077,Monday,7874235203.0,1,DAIRY
37,145211,Sunday,3500044678.0,1,HOUSEHOLD CHEMICALS/SUPP
21,123866,Wednesday,7365084495.0,1,FABRICS AND CRAFTS
41,69292,Monday,695334428112.0,1,MENS WEAR
37,17349,Sunday,3700088281.0,1,HOUSEHOLD PAPER GOODS
37,188399,Sunday,4087.0,1,PRODUCE
33,34857,Wednesday,76506067403.0,1,HOUSEHOLD CHEMICALS/SUPP
35,120135,Wednesday,4400003211.0,1,IMPULSE MERCHANDISE
40,55408,Saturday,3400000221.0,1,IMPULSE MERCHANDISE
40,116818,Tuesday,5480008545.0,1,GROCERY DRY GOODS
42,93768,Saturday,7061210865.0,1,AUTOMOTIVE
8,154271,Monday,74236526447.0,1,DAIRY
37,141586,Saturday,4093.0,1,PRODUCE
7,61706,Sunday,4016.0,1,PRODUCE
39,45255,Friday,6827434661.0,2,DSD GROCERY
38,141346,Saturday,7341013547.0,1,COMM BREAD
44,84802,Thursday,7418227083.0,2,PERSONAL CARE
37,172857,Friday,7874221000.0,1,GROCERY DRY GOODS
37,154628,Monday,4300095570.0,7,DSD GROCERY
39,34423,Wednesday,4900001916.0,1,DSD GROCERY
7,117358,Tuesday,4087.0,1,PRODUCE
39,16482,Sunday,4510006061.0,1,DSD GROCERY
40,129763,Thursday,1864314214.0,3,HOME MANAGEMENT
40,21345,Monday,2500004798.0,1,DAIRY
39,57950,Sunday,20501200000.0,1,SERVICE DELI
40,144132,Sunday,4144930022.0,1,GROCERY DRY GOODS
9,37008,Wednesday,78962540297.0,1,SPORTING GOODS
40,138999,Saturday,7261346157.0,1,HOUSEHOLD CHEMICALS/SUPP
8,13158,Sunday,7528500842.0,1,PERSONAL CARE
44,173726,Friday,2572539051.0,1,SPORTING GOODS
8,53310,Saturday,3700087624.0,1,HOUSEHOLD CHEMICALS/SUPP
8,102775,Sunday,7874208815.0,1,INFANT CONSUMABLE HARDLINES
44,133585,Friday,4470000680.0,1,PRE PACKED DELI
40,79493,Wednesday,7298200278.0,1,PERSONAL CARE
40,79350,Wednesday,7874203253.0,1,DSD GROCERY
40,118674,Tuesday,4360000687.0,1,GROCERY DRY GOODS
36,99316,Saturday,4288741184.0,1,IMPULSE MERCHANDISE
42,9708,Saturday,38137003314.0,1,INFANT CONSUMABLE HARDLINES
40,75979,Wednesday,4011.0,1,PRODUCE
999,11932,Saturday,71919259140.0,-1,ELECTRONICS
9,7633,Saturday,88691000003.0,1,PAINT AND ACCESSORIES
39,170809,Thursday,2700060903.0,1,GROCERY DRY GOODS
32,59733,Sunday,3600043498.0,1,INFANT CONSUMABLE HARDLINES
999,50234,Saturday,880619230070.0,-2,"GIRLS WEAR, 4-6X  AND 7-14"
40,105606,Sunday,2200001584.0,1,IMPULSE MERCHANDISE
37,173578,Friday,3151.0,1,PRODUCE
42,41829,Thursday,2211007980.0,1,IMPULSE MERCHANDISE
25,8753,Saturday,3700031498.0,2,PERSONAL CARE
8,94457,Saturday,78616200297.0,1,DSD GROCERY
43,21052,Monday,1650053082.0,1,PHARMACY OTC
999,43771,Friday,88441007053.0,-1,ACCESSORIES
22,64382,Monday,68113186454.0,1,1-HR PHOTO
39,189768,Sunday,7289000016.0,1,"LIQUOR,WINE,BEER"
39,90200,Friday,7385204754.0,2,PERSONAL CARE
40,56645,Sunday,7874243199.0,2,GROCERY DRY GOODS
999,151848,Monday,7871544768.0,1,MENS WEAR
37,177690,Friday,3400000241.0,1,IMPULSE MERCHANDISE
40,105344,Sunday,4315201685.0,1,HOUSEHOLD CHEMICALS/SUPP
38,189152,Sunday,1254600714.0,1,IMPULSE MERCHANDISE
40,100057,Sunday,4400000057.0,2,DSD GROCERY
35,167887,Thursday,7874243338.0,1,GROCERY DRY GOODS
7,45876,Friday,7056085615.0,1,FROZEN FOODS
7,110268,Monday,1600041360.0,1,GROCERY DRY GOODS
40,155428,Monday,7874201189.0,1,HOUSEHOLD CHEMICALS/SUPP
39,176706,Friday,1820000043.0,1,"LIQUOR,WINE,BEER"
42,98993,Saturday,1090028295.0,1,HOUSEHOLD PAPER GOODS
40,54563,Saturday,2840000289.0,1,DSD GROCERY
39,48394,Friday,60502100088.0,1,GROCERY DRY GOODS
44,10189,Saturday,68113105229.0,1,PERSONAL CARE
44,139944,Saturday,8370330067.0,1,GROCERY DRY GOODS
40,128794,Thursday,4470001163.0,1,PRE PACKED DELI
41,10478,Saturday,4900000977.0,1,DSD GROCERY
39,4738,Friday,79051314000.0,1,"CANDY, TOBACCO, COOKIES"
18,46237,Friday,2133194585.0,1,TOYS
36,189783,Sunday,7278510117.0,1,PERSONAL CARE
36,20551,Monday,30299392116.0,1,BEAUTY
20,157304,Tuesday,1822200513.0,1,LAWN AND GARDEN
38,51917,Saturday,2500005543.0,1,DAIRY
36,48693,Friday,68333321307.0,2,PERSONAL CARE
39,173293,Friday,4011.0,1,PRODUCE
999,55212,Saturday,22914900000.0,2,BAKERY
39,181633,Saturday,3700086179.0,1,HOUSEHOLD CHEMICALS/SUPP
40,3441,Friday,7790050308.0,1,FROZEN FOODS
37,58444,Sunday,94627.0,1,PRODUCE
36,132701,Friday,31031032499.0,1,PERSONAL CARE
38,45283,Friday,7874210035.0,1,BAKERY
40,41182,Thursday,7874209592.0,1,HOUSEHOLD PAPER GOODS
39,101480,Sunday,7874207769.0,1,FROZEN FOODS
44,140661,Saturday,84583808009.0,1,OFFICE SUPPLIES
40,9083,Saturday,4116709806.0,1,PERSONAL CARE
35,149682,Sunday,3400000241.0,1,IMPULSE MERCHANDISE
44,42192,Thursday,7224013387.0,1,PRODUCE
37,111808,Monday,68113102790.0,2,PRODUCE
39,105962,Sunday,4400003219.0,2,DSD GROCERY
40,108131,Monday,7597140439.0,1,SERVICE DELI
40,150183,Monday,31254742755.0,1,PERSONAL CARE
40,123901,Wednesday,7290200602.0,1,PERSONAL CARE
36,147195,Sunday,1650053536.0,2,PHARMACY OTC
24,158207,Tuesday,81891401097.0,2,COOK AND DINE
36,133134,Friday,76705282961.0,1,SLEEPWEAR/FOUNDATIONS
8,162312,Wednesday,1200000159.0,1,DSD GROCERY
39,32500,Wednesday,68113132893.0,1,PRODUCE
15,19964,Monday,3600031803.0,2,INFANT CONSUMABLE HARDLINES
37,145211,Sunday,4900005034.0,1,DSD GROCERY
40,114576,Tuesday,3900008669.0,2,GROCERY DRY GOODS
40,101621,Sunday,84873700343.0,2,GROCERY DRY GOODS
39,106702,Sunday,6414428243.0,1,GROCERY DRY GOODS
38,48054,Friday,980089525.0,1,GROCERY DRY GOODS
39,48077,Friday,20577400000.0,1,SERVICE DELI
25,8226,Saturday,60420175896.0,1,MENSWEAR
40,85551,Thursday,7047000123.0,1,DAIRY
37,17239,Sunday,7065200750.0,1,HOME MANAGEMENT
24,143276,Saturday,7356100157.0,-1,LAWN AND GARDEN
7,71715,Tuesday,68113189617.0,1,FINANCIAL SERVICES
38,113108,Tuesday,4319420032.0,1,PERSONAL CARE
42,97779,Saturday,38137005659.0,1,PHARMACY OTC
40,182550,Saturday,30041668467.0,1,PERSONAL CARE
7,135956,Friday,3338311000.0,1,PRODUCE
44,102272,Sunday,66553820250.0,1,BATH AND SHOWER
40,134509,Friday,7874209728.0,1,COMM BREAD
40,164858,Wednesday,22616700000.0,1,MEAT - FRESH & FROZEN
25,92734,Friday,7279000422.0,1,PERSONAL CARE
39,129717,Thursday,4900001278.0,1,DSD GROCERY
25,2676,Friday,9933894185.0,1,LADIESWEAR
39,189768,Sunday,2500001921.0,1,DAIRY
39,58945,Sunday,3320009990.0,1,HOUSEHOLD CHEMICALS/SUPP
32,28899,Tuesday,88491200391.0,1,GROCERY DRY GOODS
39,170378,Thursday,68113105300.0,3,PERSONAL CARE
44,87597,Friday,3400000221.0,2,IMPULSE MERCHANDISE
8,61395,Sunday,3338367002.0,1,PRODUCE
40,95281,Saturday,930000349.0,1,GROCERY DRY GOODS
40,12198,Saturday,7261370863.0,-1,HOUSEHOLD CHEMICALS/SUPP
42,74680,Tuesday,78665844417.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
35,79390,Wednesday,7667794045.0,1,DSD GROCERY
7,110268,Monday,1380055173.0,1,FROZEN FOODS
40,154975,Monday,68113118379.0,1,PHARMACY OTC
40,164536,Wednesday,7874209188.0,1,DAIRY
39,164757,Wednesday,85651600203.0,1,PRODUCE
25,170150,Thursday,3400040551.0,1,"CANDY, TOBACCO, COOKIES"
38,134961,Friday,7874204879.0,1,HOUSEHOLD PAPER GOODS
25,69300,Monday,7871544753.0,1,MENS WEAR
40,143194,Saturday,4069.0,1,PRODUCE
38,188905,Sunday,4133103884.0,1,GROCERY DRY GOODS
39,13633,Sunday,6414410236.0,1,DSD GROCERY
27,77542,Wednesday,1119230264.0,1,HORTICULTURE AND ACCESS
40,136621,Friday,64541699562.0,1,CELEBRATION
25,111644,Monday,2220096014.0,1,PERSONAL CARE
40,133430,Friday,7056085615.0,1,FROZEN FOODS
5,147097,Sunday,4155428148.0,1,BEAUTY
40,25060,Monday,88828940068.0,1,PRODUCE
40,164842,Wednesday,4470007648.0,1,PRE PACKED DELI
15,31494,Tuesday,88828940068.0,1,PRODUCE
32,31061,Tuesday,87897100011.0,1,PERSONAL CARE
39,120946,Wednesday,7560960147.0,1,BEAUTY
44,46658,Friday,4470007015.0,1,PRE PACKED DELI
36,147916,Sunday,2200015933.0,1,IMPULSE MERCHANDISE
37,29280,Tuesday,7297900418.0,2,DSD GROCERY
6,79798,Wednesday,2610000573.0,1,"CANDY, TOBACCO, COOKIES"
34,65879,Monday,2310010836.0,2,PETS AND SUPPLIES
40,78556,Wednesday,71785410521.0,2,FROZEN FOODS
8,174733,Friday,3400000239.0,1,IMPULSE MERCHANDISE
35,80671,Wednesday,2200000666.0,1,IMPULSE MERCHANDISE
40,113769,Tuesday,3600039415.0,1,HOUSEHOLD PAPER GOODS
18,66738,Monday,30041010111.0,1,PERSONAL CARE
24,25005,Monday,63592832020.0,1,COOK AND DINE
8,58249,Sunday,2500000018.0,1,DAIRY
25,133440,Friday,3160404140.0,1,PHARMACY OTC
38,22213,Monday,4240014864.0,1,GROCERY DRY GOODS
44,103832,Sunday,4000042431.0,1,IMPULSE MERCHANDISE
39,67232,Monday,7940050720.0,1,PERSONAL CARE
32,131058,Friday,3700086126.0,1,INFANT CONSUMABLE HARDLINES
38,70323,Tuesday,4110081048.0,1,PHARMACY OTC
39,53804,Saturday,7033063418.0,1,IMPULSE MERCHANDISE
39,66319,Monday,7431201550.0,1,PHARMACY OTC
39,46829,Friday,4087.0,1,PRODUCE
36,55158,Saturday,4011.0,1,PRODUCE
40,51430,Saturday,75609300234.0,1,HOUSEHOLD CHEMICALS/SUPP
39,187218,Sunday,7084701528.0,1,DSD GROCERY
37,161033,Tuesday,,-1,
8,166636,Wednesday,2100004024.0,1,DAIRY
7,155813,Tuesday,2200000666.0,1,IMPULSE MERCHANDISE
39,188527,Sunday,64963200114.0,1,PRODUCE
40,164677,Wednesday,88348471793.0,1,PERSONAL CARE
26,101414,Sunday,68113107005.0,1,PERSONAL CARE
40,141772,Saturday,2840041772.0,1,IMPULSE MERCHANDISE
3,11712,Saturday,60538812237.0,1,FINANCIAL SERVICES
8,132218,Friday,1200014198.0,1,DSD GROCERY
44,174791,Friday,3338365101.0,1,PRODUCE
20,163023,Wednesday,2885172550.0,1,AUTOMOTIVE
39,69378,Monday,30997416910.0,1,BEAUTY
40,20992,Monday,7940006125.0,2,PERSONAL CARE
32,23890,Monday,68113109035.0,1,INFANT CONSUMABLE HARDLINES
39,70141,Tuesday,8079380857.0,1,DSD GROCERY
33,190459,Sunday,4900000044.0,1,DSD GROCERY
37,80493,Wednesday,4800113997.0,1,GROCERY DRY GOODS
24,7788,Saturday,2652194350.0,1,CELEBRATION
39,179983,Saturday,7373108310.0,1,DSD GROCERY
40,43926,Friday,4178900171.0,7,GROCERY DRY GOODS
8,38383,Thursday,9770901002.0,1,DSD GROCERY
38,43313,Friday,67811225415.0,1,PHARMACY OTC
40,35162,Wednesday,7874210829.0,1,GROCERY DRY GOODS
42,164442,Wednesday,7535303288.0,1,PAINT AND ACCESSORIES
15,41232,Thursday,60538862097.0,1,FINANCIAL SERVICES
36,157158,Tuesday,4321363254.0,1,BRAS & SHAPEWEAR
44,186377,Sunday,20154500000.0,2,SERVICE DELI
40,21030,Monday,1700003962.0,2,PERSONAL CARE
27,6243,Saturday,2006624742.0,2,PAINT AND ACCESSORIES
42,421,Friday,1117137981.0,1,IMPULSE MERCHANDISE
40,15542,Sunday,7432309149.0,1,COMM BREAD
25,37374,Wednesday,30521234500.0,1,PHARMACY OTC
32,79661,Wednesday,68113105241.0,1,PERSONAL CARE
42,14425,Sunday,81773801313.0,1,PAINT AND ACCESSORIES
38,138388,Saturday,60538871461.0,1,DAIRY
40,171069,Thursday,7015788271.0,1,SERVICE DELI
35,60293,Sunday,78889362865.0,1,BAKERY
39,99937,Sunday,7003031026.0,1,PHARMACY OTC
40,12198,Saturday,7874201288.0,1,FROZEN FOODS
38,188325,Sunday,68113178095.0,1,DSD GROCERY
40,142127,Saturday,7874214813.0,1,COMM BREAD
40,55064,Saturday,88828940190.0,2,PRODUCE
37,38572,Thursday,4401.0,1,PRODUCE
40,148480,Sunday,4288740978.0,1,IMPULSE MERCHANDISE
7,29041,Tuesday,4470007014.0,1,PRE PACKED DELI
38,56637,Sunday,1340991810.0,1,GROCERY DRY GOODS
9,80413,Wednesday,72453684851.0,1,INFANT APPAREL
40,143489,Saturday,7874222803.0,1,GROCERY DRY GOODS
40,11509,Saturday,75752800873.0,1,GROCERY DRY GOODS
34,67511,Monday,7152401215.0,3,GROCERY DRY GOODS
24,136175,Friday,2214345488.0,4,BATH AND SHOWER
43,10008,Saturday,7944100407.0,1,PETS AND SUPPLIES
26,118648,Tuesday,7146310017.0,1,INFANT CONSUMABLE HARDLINES
25,127935,Thursday,1326263520.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
40,80475,Wednesday,2840042049.0,1,IMPULSE MERCHANDISE
3,31274,Tuesday,60538862097.0,1,FINANCIAL SERVICES
43,142153,Saturday,4000000160.0,1,IMPULSE MERCHANDISE
40,104717,Sunday,7639703250.0,2,GROCERY DRY GOODS
36,165279,Wednesday,3600031798.0,-4,INFANT CONSUMABLE HARDLINES
8,48308,Friday,4900000371.0,1,DSD GROCERY
42,84947,Thursday,4310045388.0,1,OFFICE SUPPLIES
40,9885,Saturday,7756701278.0,1,FROZEN FOODS
7,30850,Tuesday,7763304547.0,1,COMM BREAD
8,73255,Tuesday,3338340010.0,1,PRODUCE
39,63591,Monday,4078.0,1,PRODUCE
24,118588,Tuesday,7962507189.0,1,BEAUTY
37,56796,Sunday,1200080994.0,1,DSD GROCERY
35,80267,Wednesday,3400000240.0,1,IMPULSE MERCHANDISE
30,96519,Saturday,68210220268.0,1,MENS WEAR
39,73775,Tuesday,2200001596.0,1,IMPULSE MERCHANDISE
9,136419,Friday,64541695142.0,1,CELEBRATION
32,13891,Sunday,1500007642.0,1,INFANT CONSUMABLE HARDLINES
7,24297,Monday,81837101013.0,1,SEAFOOD
25,16287,Sunday,4300095373.0,1,DSD GROCERY
39,51234,Saturday,4800113997.0,1,GROCERY DRY GOODS
26,6299,Saturday,7169115816.0,1,HOME MANAGEMENT
25,86395,Thursday,4011.0,1,PRODUCE
15,46169,Friday,1800046457.0,1,DAIRY
40,129018,Thursday,4900005015.0,1,DSD GROCERY
3,157420,Tuesday,68113163353.0,1,FINANCIAL SERVICES
42,110141,Monday,76594051724.0,1,FABRICS AND CRAFTS
